1975	2047	5
1088	1876	5
2017	840	5
1141	7	5
575	1864	5
517	1916	5
2018	1181	5
12	1622	5
949	1847	5
841	706	5
84	1211	5
84	1642	5
949	473	5
1091	288	5
1544	1315	5
841	579	5
84	1959	5
778	1176	5
1091	580	5
841	1238	5
84	1064	5
84	101	5
841	837	5
84	1403	5
778	1806	5
1091	283	5
1701	2062	5
1289	983	5
1075	1194	5
791	1555	5
1321	876	5
803	1881	5
1537	258	5
2234	1667	5
1219	1888	5
983	1881	5
1637	1031	5
668	2052	5
930	837	5
2207	1409	5
860	1270	5
1776	1364	5
2134	296	5
1703	2128	5
1278	1806	5
1750	2091	5
459	1751	5
1701	960	5
1289	2078	5
2013	549	5
348	616	5
1541	652	5
1318	2208	5
524	597	5
1691	748	5
1691	1282	5
1960	1552	5
1769	1748	5
1219	1217	5
983	1503	5
983	297	5
806	1856	5
995	606	5
64	245	5
668	219	5
930	1249	5
1475	1475	5
2207	1186	5
819	80	5
860	623	5
1694	178	5
1520	1554	5
1703	1312	5
541	1899	5
1278	930	5
1278	1428	5
1765	1244	5
459	1642	5
1701	1907	5
1075	2258	5
1207	55	5
1541	95	5
1541	916	5
1318	1830	5
1899	373	5
1050	1969	5
524	1392	5
524	1739	5
803	675	5
1886	1487	5
1886	902	5
1659	426	5
2221	1952	5
1537	22	5
2234	551	5
1960	308	5
544	81	5
1637	1734	5
0	230	5
806	728	5
64	406	5
668	80	5
930	1876	5
1475	2218	5
2207	1394	5
819	1880	5
860	982	5
1776	1281	5
1132	2193	5
1703	833	5
1278	1962	5
2013	2022	5
348	1387	5
348	1876	5
204	1946	5
1207	986	5
1207	1881	5
1123	835	5
1541	2152	5
1318	289	5
1318	1983	5
1043	484	5
1899	120	5
1050	892	5
524	1454	5
1321	2029	5
1691	1629	5
1691	1869	5
895	708	5
1886	220	5
1886	28	5
2221	2199	5
1537	803	5
1769	488	5
983	200	5
983	1880	5
668	1991	5
930	2190	5
1590	1149	5
1806	939	5
860	433	5
1776	590	5
2134	2015	5
743	2257	5
541	1869	5
541	1494	5
1278	389	5
1278	1876	5
459	1709	5
1701	1795	5
2013	90	5
348	397	5
1207	1325	5
1207	297	5
1123	2005	5
1541	80	5
79	634	5
1899	1273	5
1050	1981	5
524	86	5
524	1886	5
1321	795	5
1691	4	5
895	1647	5
803	488	5
1886	467	5
1659	1282	5
2221	884	5
2234	2059	5
1219	564	5
983	1962	5
983	492	5
983	1555	5
544	1826	5
1446	1405	5
209	1635	5
806	1272	5
995	1827	5
930	1030	5
1475	2155	5
1590	81	5
2207	1170	5
860	1847	5
1694	440	5
1132	1712	5
743	1734	5
1703	2012	5
541	1633	5
1278	2073	5
1278	1237	5
1765	917	5
703	759	5
2305	774	5
1204	1847	5
233	943	5
993	537	5
1643	1284	5
1238	2022	5
4	2077	5
1107	2083	5
1841	418	5
703	1406	5
2305	1589	5
1810	1034	5
2246	1340	5
493	837	5
993	1349	5
2324	1902	5
1643	283	5
1238	1529	5
1107	1959	5
1205	823	5
1767	539	5
993	549	5
2324	333	5
4	1211	5
1347	1212	5
2226	1294	5
1767	616	5
233	1266	5
993	218	5
2324	661	5
2098	2086	5
1643	1042	5
1238	977	5
149	1623	5
1347	903	5
1107	1036	5
563	1340	5
2305	1623	5
1810	644	5
735	798	5
2246	1206	5
493	1847	5
993	549	5
2324	808	5
1643	132	5
149	933	5
1423	513	5
1347	918	5
939	161	5
1600	2171	5
1671	2105	5
1600	1647	5
1600	909	5
935	985	5
1671	1585	5
1671	551	5
1893	621	5
1600	837	5
1600	1325	5
935	1723	5
1000	1037	5
1893	1211	5
1600	1121	5
1600	348	5
935	1769	5
1000	1312	5
1671	1646	5
939	1721	5
1893	1328	5
1600	296	5
1000	1643	5
373	425	5
1153	2130	5
1454	1501	5
873	1081	5
1412	645	5
593	688	5
2314	2035	5
1153	1977	5
1454	1132	5
1568	1932	5
593	669	5
1508	373	5
1508	2009	5
1454	2008	5
873	1371	5
1412	1050	5
426	132	5
593	1376	5
593	373	5
1508	1229	5
2314	2114	5
1153	14	5
1864	244	5
426	1211	5
593	669	5
2314	1170	5
1454	2163	5
873	2015	5
1412	278	5
426	178	5
2314	2013	5
2011	1218	5
1770	1498	5
561	1710	5
1977	476	5
1151	971	5
2119	1745	5
1977	18	5
1151	842	5
1770	1546	5
1649	769	5
2119	492	5
1649	2193	5
296	1847	5
1548	283	5
910	553	5
1026	469	5
136	412	5
903	925	5
903	479	5
1336	1839	5
482	1272	5
2082	1827	5
573	1913	5
477	1353	5
1749	227	5
2061	442	5
1792	1193	5
647	1275	5
1819	394	5
26	383	5
669	207	5
569	1746	5
1311	217	5
1369	1723	5
923	1869	5
834	230	5
2302	866	5
767	1069	5
965	41	5
310	1513	5
885	1959	5
885	209	5
550	244	5
966	423	5
1602	2095	5
1037	1879	5
470	848	5
1051	277	5
177	1311	5
2072	483	5
164	1069	5
1688	267	5
2227	2213	5
2	1553	5
1532	1946	5
1755	973	5
1272	1923	5
2151	1157	5
1542	1764	5
2153	2257	5
2153	909	5
1548	2147	5
1213	896	5
910	920	5
903	1963	5
2192	483	5
2040	1941	5
1336	491	5
2079	178	5
331	224	5
2118	317	5
477	275	5
747	1193	5
2342	1321	5
2342	99	5
647	1275	5
2224	1875	5
53	1325	5
1819	1855	5
26	1068	5
669	383	5
2132	80	5
1700	1181	5
1700	971	5
1311	1251	5
1251	965	5
834	283	5
2302	1879	5
767	539	5
965	1139	5
242	938	5
242	1946	5
1921	949	5
550	1926	5
966	1917	5
1602	1788	5
1437	1485	5
470	173	5
1051	1585	5
2197	1164	5
1865	1981	5
1803	747	5
1428	1013	5
1614	1371	5
164	2094	5
214	480	5
1666	824	5
1306	1605	5
776	286	5
2227	1827	5
916	2095	5
2	157	5
141	1421	5
914	1819	5
1755	672	5
2153	1321	5
2153	1954	5
296	721	5
1213	901	5
2025	1815	5
136	2011	5
903	2005	5
400	866	5
452	323	5
482	2011	5
2082	1656	5
2118	1992	5
573	186	5
1433	1452	5
1280	557	5
747	1485	5
747	524	5
401	1795	5
2342	163	5
2342	1238	5
1749	3	5
647	387	5
669	470	5
37	286	5
923	544	5
1251	1517	5
849	323	5
242	971	5
885	311	5
843	1981	5
843	104	5
550	381	5
966	1251	5
1526	965	5
1037	1347	5
470	1867	5
2197	1087	5
177	1470	5
1428	1013	5
164	2029	5
1688	1243	5
141	969	5
914	1797	5
2151	942	5
296	2097	5
1548	2151	5
1213	1255	5
2025	1300	5
1026	46	5
2192	2170	5
400	2264	5
1336	2194	5
452	8	5
482	1392	5
2079	483	5
331	1310	5
2082	1969	5
445	1816	5
2118	1735	5
573	282	5
1433	1069	5
747	2052	5
401	4	5
1749	1325	5
1534	1845	5
1550	2109	5
2061	41	5
1792	818	5
669	711	5
2132	205	5
569	2041	5
1700	41	5
1311	2005	5
834	1211	5
767	217	5
849	2036	5
242	1848	5
1921	873	5
885	922	5
865	99	5
966	785	5
751	1406	5
1037	286	5
470	470	5
1428	1160	5
1688	1069	5
1306	2058	5
776	1392	5
1681	1174	5
1096	1770	5
2227	345	5
2243	1420	5
2	39	5
141	1409	5
141	2217	5
1532	346	5
1755	811	5
1272	261	5
2151	950	5
2153	2220	5
2153	744	5
1213	553	5
910	1911	5
2025	538	5
1026	1814	5
136	41	5
2144	2218	5
903	1279	5
2192	276	5
1771	1191	5
482	2052	5
2082	2114	5
2118	2035	5
573	581	5
477	1147	5
335	1975	5
1433	2044	5
1280	1659	5
747	1994	5
747	205	5
401	2148	5
1749	1335	5
1534	2022	5
1534	2199	5
2061	1364	5
1819	2169	5
26	928	5
861	283	5
569	846	5
1700	1974	5
2064	1394	5
834	617	5
2302	839	5
159	1235	5
767	284	5
965	2128	5
310	863	5
242	422	5
843	483	5
751	1595	5
1526	845	5
1037	483	5
1865	1974	5
177	2118	5
2072	217	5
214	436	5
1688	1229	5
1666	388	5
776	1275	5
2227	1233	5
141	415	5
914	1813	5
1755	1503	5
2153	1959	5
2292	2036	5
262	1812	5
262	1806	5
262	1817	5
43	422	5
863	1976	5
241	833	5
1581	1884	5
1457	1325	5
150	210	5
570	1325	5
468	2211	5
43	1813	5
2259	2097	5
1789	531	5
890	612	5
602	2095	5
602	483	5
1898	639	5
150	310	5
570	1286	5
2292	1151	5
262	2215	5
262	710	5
677	1039	5
863	38	5
1692	2006	5
2259	1562	5
722	54	5
1789	314	5
890	2193	5
241	1517	5
602	1646	5
602	1701	5
392	2095	5
1898	2006	5
150	745	5
82	2	5
677	1027	5
468	885	5
43	794	5
863	752	5
863	2149	5
2259	1647	5
1581	422	5
602	1919	5
602	456	5
392	878	5
1898	914	5
677	341	5
863	1757	5
863	1317	5
1669	543	5
2259	373	5
722	551	5
1789	1926	5
1752	2049	5
1898	1255	5
1405	634	5
1405	2199	5
1405	238	5
1405	1394	5
2051	1855	5
244	1701	5
244	821	5
2051	826	5
2093	1415	5
244	250	5
352	1623	5
352	541	5
151	1047	5
352	64	5
652	2057	5
352	459	5
1286	1690	5
943	912	5
402	492	5
994	1496	5
1892	1269	5
1286	1181	5
994	462	5
1387	616	5
918	2005	5
918	983	5
300	268	5
1286	1203	5
994	1817	5
1892	1176	5
1281	220	5
943	2079	5
1021	1605	5
1281	1879	5
1281	479	5
1286	492	5
943	1857	5
918	1191	5
1892	1454	5
568	107	5
568	821	5
1746	1093	5
1180	2081	5
642	988	5
628	963	5
1254	1282	5
1181	624	5
1618	1344	5
1176	1448	5
1176	2267	5
1176	1234	5
693	1277	5
693	1359	5
1156	2165	5
1156	1826	5
1563	239	5
626	2174	5
837	168	5
1746	1930	5
1180	1760	5
1180	200	5
1180	634	5
1425	539	5
2189	725	5
642	586	5
190	91	5
1254	186	5
1176	605	5
693	952	5
1563	1726	5
2357	1269	5
1180	551	5
1180	1841	5
1180	539	5
642	2018	5
1254	736	5
1618	947	5
1176	2174	5
1176	462	5
1176	80	5
2354	1157	5
1156	272	5
583	1774	5
837	1482	5
1746	1164	5
1180	1642	5
1425	794	5
2176	1988	5
1618	810	5
1618	1844	5
1176	1980	5
1176	2104	5
693	1856	5
1156	1646	5
1156	1406	5
837	131	5
2176	2010	5
2189	357	5
642	274	5
628	434	5
1618	1477	5
1618	1404	5
1176	1602	5
1176	282	5
1176	1375	5
1156	263	5
1563	449	5
626	2170	5
583	314	5
837	2255	5
1060	339	5
1768	1211	5
1497	1098	5
749	1176	5
749	531	5
749	215	5
1732	211	5
1507	1448	5
178	1372	5
2202	2048	5
1904	1288	5
1060	987	5
1768	1819	5
46	200	5
1049	786	5
1497	1180	5
1497	1251	5
749	880	5
1732	1772	5
1507	1347	5
601	1227	5
1757	122	5
178	1255	5
1904	2195	5
1060	2255	5
1695	1144	5
749	294	5
1507	736	5
2202	12	5
1904	2062	5
1497	1321	5
1695	1372	5
749	288	5
868	224	5
178	24	5
2202	1176	5
1904	2253	5
1060	799	5
1768	1554	5
1497	1814	5
1497	1410	5
1695	1954	5
749	487	5
1732	1605	5
601	115	5
449	466	5
178	1945	5
2202	623	5
2154	134	5
1840	1207	5
1850	1410	5
473	335	5
1879	1170	5
25	1723	5
1840	2218	5
2331	591	5
1850	2052	5
473	2176	5
1879	1155	5
991	1299	5
1840	237	5
2331	1856	5
473	1371	5
1879	833	5
991	224	5
2154	755	5
1840	1349	5
2331	1434	5
1850	1636	5
148	1405	5
282	375	5
1879	1155	5
991	1421	5
25	1347	5
1840	1092	5
2331	108	5
473	621	5
282	1690	5
1879	442	5
1615	226	5
1615	1311	5
1992	1946	5
531	1424	5
929	461	5
2285	204	5
316	1226	5
469	1824	5
1267	2057	5
1754	1410	5
1859	1969	5
1859	932	5
2278	1107	5
145	943	5
322	1251	5
840	80	5
1469	1629	5
179	261	5
1648	2048	5
706	1177	5
1944	1370	5
830	1938	5
2340	348	5
2058	1282	5
2334	916	5
56	163	5
1872	225	5
1615	2223	5
1615	1963	5
857	2011	5
857	262	5
618	2005	5
1193	134	5
165	61	5
1992	1242	5
531	1655	5
929	1061	5
1895	215	5
469	1101	5
1859	434	5
412	2057	5
145	925	5
145	1190	5
179	1270	5
984	2218	5
984	1286	5
1648	1561	5
1908	1410	5
1675	2077	5
1944	543	5
830	79	5
616	773	5
616	1721	5
675	1961	5
675	1975	5
2058	2213	5
2058	1338	5
1872	1807	5
1615	1532	5
618	1642	5
1193	346	5
165	80	5
165	1967	5
639	1740	5
531	1230	5
929	1634	5
2285	2077	5
1895	1272	5
469	857	5
1267	2218	5
600	1959	5
1754	1064	5
1859	1694	5
412	401	5
145	93	5
145	36	5
1215	1698	5
840	1577	5
179	1313	5
906	764	5
798	793	5
135	2005	5
1648	1710	5
1908	714	5
1908	2005	5
1675	2077	5
1028	1294	5
706	1856	5
1944	1347	5
616	543	5
616	1826	5
675	626	5
2058	1570	5
2058	205	5
974	2063	5
1514	931	5
641	2057	5
1763	971	5
1615	1388	5
1615	225	5
857	2052	5
857	163	5
618	623	5
2285	477	5
1895	1452	5
316	32	5
600	346	5
1754	521	5
1859	215	5
145	738	5
1162	478	5
1469	852	5
906	79	5
1510	1491	5
984	943	5
1908	766	5
1675	261	5
1944	2253	5
77	1167	5
1896	243	5
2340	350	5
616	1502	5
616	892	5
2058	38	5
974	832	5
1514	623	5
1872	2044	5
1615	1620	5
857	227	5
639	1239	5
531	1406	5
1859	2047	5
840	1410	5
179	1964	5
798	1392	5
1510	2155	5
135	832	5
1908	748	5
1028	159	5
706	2060	5
1944	1560	5
1944	220	5
616	1229	5
2058	947	5
2058	2134	5
2058	1406	5
974	220	5
1514	2058	5
2334	1957	5
56	2218	5
2084	1652	5
585	1876	5
800	1242	5
311	2147	5
1582	1494	5
1596	1218	5
584	1347	5
2290	1734	5
1736	1596	5
613	181	5
2086	1817	5
2035	383	5
1397	1414	5
997	1814	5
872	927	5
1531	1764	5
1531	549	5
1531	1845	5
1290	1963	5
339	2213	5
1186	474	5
1297	1480	5
1297	1242	5
604	1226	5
2147	664	5
1639	1817	5
2271	580	5
2307	345	5
1582	2193	5
435	616	5
435	1829	5
1178	578	5
1197	1392	5
2086	217	5
1397	1074	5
997	1534	5
351	932	5
872	462	5
595	806	5
1531	1371	5
1531	925	5
1154	388	5
1186	1559	5
1639	345	5
2084	1764	5
2307	602	5
1582	2111	5
1582	767	5
1807	634	5
435	578	5
435	282	5
2290	1863	5
1178	2220	5
1197	84	5
1861	298	5
2086	1964	5
2035	2193	5
1973	253	5
793	602	5
1610	462	5
1531	321	5
1531	1364	5
339	833	5
1186	1341	5
604	1330	5
1639	241	5
2084	892	5
2271	977	5
2271	99	5
585	619	5
800	1237	5
1596	964	5
435	1394	5
584	207	5
2290	1745	5
1736	1170	5
261	2008	5
2086	1964	5
2035	114	5
1973	1191	5
997	512	5
351	489	5
793	959	5
1297	926	5
2147	1999	5
2271	440	5
2271	492	5
1274	1498	5
2307	773	5
800	1844	5
435	1283	5
584	578	5
1178	461	5
613	2091	5
1973	1364	5
1397	311	5
997	1575	5
872	1191	5
793	345	5
1531	598	5
1531	1144	5
1297	4	5
604	31	5
1301	220	5
1445	333	5
953	1209	5
1301	1847	5
576	260	5
2004	1531	5
1445	1790	5
1981	1347	5
576	1251	5
2004	1585	5
1445	1434	5
920	948	5
1301	1847	5
1301	1847	5
1445	332	5
953	1209	5
2217	1192	5
1931	4	5
494	186	5
1567	1340	5
1931	1670	5
2217	1450	5
1931	2264	5
361	1846	5
2217	2054	5
1567	1340	5
1931	1963	5
1567	1170	5
494	2176	5
489	843	5
227	922	5
1555	1977	5
1629	1040	5
1919	892	5
1348	531	5
1654	1740	5
1576	469	5
2200	1250	5
124	1227	5
2253	340	5
1296	1962	5
30	1981	5
1102	1504	5
221	496	5
181	994	5
1884	2168	5
2032	535	5
1555	261	5
2250	1969	5
2024	578	5
1919	1233	5
1385	294	5
1385	815	5
2345	947	5
597	1151	5
679	314	5
2253	1909	5
1467	710	5
2193	1489	5
2182	1518	5
1102	984	5
221	562	5
307	922	5
1555	205	5
1629	1822	5
2250	238	5
107	346	5
1348	1329	5
1654	311	5
1081	598	5
1576	224	5
597	930	5
606	1097	5
1617	932	5
124	1929	5
124	1573	5
1296	295	5
1467	1624	5
2193	774	5
30	2160	5
1102	479	5
1108	922	5
2250	2126	5
1385	584	5
1385	218	5
1385	1494	5
1576	2120	5
606	997	5
679	1550	5
1617	1824	5
124	831	5
124	2116	5
2253	539	5
1467	1925	5
2193	1322	5
221	612	5
221	610	5
181	161	5
307	2010	5
1108	419	5
227	455	5
1555	163	5
1385	2268	5
1385	99	5
1385	938	5
2346	5	5
1081	1275	5
1076	2095	5
2200	1656	5
679	2069	5
1617	932	5
2182	1877	5
1102	2115	5
1528	185	5
181	24	5
405	1970	5
1661	1462	5
291	1278	5
926	64	5
2303	2116	5
796	1805	5
796	2153	5
2201	375	5
220	2127	5
220	299	5
231	94	5
1530	2252	5
1530	1647	5
1891	2052	5
1661	1969	5
1367	551	5
1367	549	5
291	1307	5
1471	1907	5
1838	1180	5
2201	1173	5
220	2133	5
876	1975	5
1231	1939	5
1259	328	5
715	2176	5
1801	647	5
877	1464	5
1756	2199	5
681	234	5
405	2011	5
1367	1505	5
1367	96	5
291	255	5
1471	971	5
1471	1503	5
807	539	5
1838	769	5
796	834	5
796	1734	5
2201	1462	5
220	205	5
876	623	5
1144	1176	5
699	2039	5
1259	2168	5
715	1000	5
877	1185	5
1756	1560	5
1756	2087	5
829	1928	5
1367	1174	5
1367	1392	5
1471	2056	5
926	1940	5
1838	418	5
796	469	5
2201	39	5
1231	1475	5
699	2036	5
715	2171	5
715	1560	5
1756	1304	5
1530	1646	5
405	923	5
1891	217	5
1367	509	5
1647	1491	5
2303	1808	5
1838	1977	5
2201	1740	5
220	1086	5
876	1376	5
1187	525	5
1231	2047	5
699	2133	5
715	1858	5
2311	1932	5
329	833	5
55	1969	5
1324	1791	5
2111	80	5
1304	2129	5
1143	2116	5
2332	1993	5
2332	954	5
230	1870	5
128	1157	5
1645	2152	5
1626	1406	5
1680	2194	5
1702	1951	5
1493	748	5
344	795	5
270	1170	5
1324	2212	5
1855	1398	5
2026	883	5
2332	888	5
2332	325	5
230	2005	5
1626	890	5
931	1131	5
218	1038	5
270	1037	5
359	487	5
2111	791	5
1304	1856	5
2258	943	5
1645	1924	5
1626	1665	5
1436	982	5
1680	1157	5
1702	1951	5
329	317	5
344	795	5
39	346	5
359	1964	5
1324	1974	5
2111	1448	5
1855	1815	5
2332	1918	5
2258	81	5
1626	1311	5
931	2192	5
218	2215	5
1910	2162	5
1493	2179	5
329	1407	5
55	785	5
359	1145	5
1304	218	5
1143	1928	5
2332	297	5
230	1191	5
1645	392	5
931	47	5
1436	695	5
1680	2161	5
1378	14	5
480	1904	5
2295	2261	5
2054	1752	5
2295	2082	5
2054	1511	5
1378	878	5
480	1869	5
2295	1029	5
2054	1614	5
2295	2063	5
2057	1936	5
2054	1752	5
704	1559	5
952	1523	5
249	1448	5
704	296	5
952	767	5
704	1335	5
249	188	5
249	1324	5
2006	1555	5
2006	822	5
704	1205	5
2027	1667	5
70	1974	5
1094	1402	5
594	1782	5
216	295	5
594	432	5
491	987	5
1094	1185	5
594	1635	5
216	738	5
491	2169	5
2027	2165	5
560	954	5
2299	231	5
2299	944	5
1928	1902	5
369	1458	5
508	1964	5
508	266	5
643	6	5
826	2208	5
1873	1629	5
2327	1905	5
2327	1463	5
1224	2072	5
171	773	5
257	447	5
447	1921	5
1441	1518	5
1109	2093	5
2090	946	5
248	1817	5
457	1387	5
1434	260	5
49	447	5
41	1814	5
1656	1584	5
1990	1652	5
848	1715	5
1070	161	5
2020	2074	5
237	1518	5
1061	1896	5
1006	2054	5
1291	571	5
2299	2176	5
1486	2073	5
2210	1806	5
1881	1460	5
508	1959	5
508	80	5
826	1835	5
2102	605	5
2327	950	5
687	2050	5
171	1814	5
1999	1392	5
1434	2257	5
49	32	5
41	205	5
848	976	5
1070	2217	5
237	972	5
2299	953	5
1928	1902	5
1477	2158	5
2110	1378	5
508	2011	5
508	26	5
826	877	5
2327	323	5
2327	833	5
1106	2072	5
1106	2084	5
1224	1844	5
687	14	5
1817	581	5
447	1063	5
1999	1514	5
2090	1813	5
248	32	5
1434	2227	5
41	1948	5
41	1347	5
234	902	5
848	1271	5
1291	831	5
560	6	5
1928	1289	5
1486	1445	5
2110	1518	5
643	1330	5
826	582	5
1873	643	5
2327	610	5
1106	2091	5
1224	1421	5
687	461	5
687	1555	5
171	2088	5
1441	402	5
1922	280	5
1999	1875	5
1109	2090	5
2090	79	5
1434	79	5
41	389	5
848	92	5
1070	1265	5
420	1536	5
237	1901	5
237	39	5
2299	1477	5
1928	1902	5
2110	454	5
2102	116	5
1873	689	5
687	1721	5
687	578	5
687	1812	5
1817	2054	5
447	267	5
1999	1260	5
1109	853	5
2090	193	5
248	1314	5
1434	1633	5
41	220	5
848	292	5
2020	713	5
420	1339	5
237	15	5
1061	1647	5
1876	389	5
1258	1069	5
362	934	5
192	2049	5
818	1595	5
2002	360	5
2188	973	5
1258	774	5
192	1659	5
399	1521	5
2188	1800	5
1307	1444	5
818	2255	5
399	762	5
2042	230	5
1307	2107	5
1258	774	5
211	2008	5
192	189	5
818	358	5
2002	279	5
2042	523	5
1307	843	5
1876	295	5
362	1593	5
211	377	5
192	841	5
2042	830	5
2251	1176	5
2248	1473	5
2251	792	5
1994	1170	5
2039	539	5
1569	1214	5
2161	1171	5
2039	2006	5
1994	387	5
1569	1961	5
1008	549	5
2039	1829	5
1994	581	5
2161	1784	5
2039	2011	5
2039	983	5
1994	1064	5
1834	922	5
1008	1214	5
2161	880	5
1710	1763	5
1942	791	5
66	2155	5
1717	982	5
1320	1648	5
763	1701	5
1867	2056	5
882	1517	5
566	1924	5
2186	1263	5
1058	1841	5
2270	1301	5
1018	1250	5
1565	651	5
2074	773	5
2247	217	5
2247	773	5
1120	1716	5
2128	291	5
2112	831	5
1533	2264	5
509	307	5
921	1276	5
1124	736	5
1883	1770	5
1129	275	5
182	1643	5
1710	1716	5
1310	1364	5
2135	434	5
2245	2042	5
2245	1392	5
1547	2154	5
1466	2077	5
66	2083	5
1717	282	5
1087	971	5
381	302	5
1320	975	5
235	1964	5
303	1345	5
303	503	5
303	213	5
104	1175	5
566	748	5
1058	288	5
892	2005	5
283	492	5
1018	2044	5
1565	388	5
2247	1846	5
1603	1829	5
2128	1242	5
1730	1145	5
1730	1863	5
1533	626	5
509	1997	5
921	1907	5
1459	602	5
2315	220	5
182	1858	5
2231	204	5
1710	1813	5
2135	721	5
2367	818	5
1547	1817	5
1589	112	5
66	2210	5
381	238	5
1320	695	5
763	841	5
1288	1954	5
566	218	5
2186	1814	5
2186	1633	5
892	2053	5
886	538	5
1565	539	5
2074	1392	5
2247	1814	5
1961	1126	5
1363	488	5
260	1102	5
1730	1377	5
1533	216	5
921	958	5
1459	1824	5
433	217	5
1883	715	5
1129	1527	5
1710	483	5
1942	181	5
66	224	5
1717	2227	5
1087	1250	5
381	297	5
1320	726	5
763	552	5
172	2105	5
1288	346	5
303	2062	5
882	1406	5
2186	518	5
2270	1419	5
1565	1817	5
891	190	5
2247	911	5
1603	1410	5
1120	1406	5
2128	1977	5
1363	1876	5
1730	205	5
509	1641	5
509	434	5
921	1814	5
1459	1102	5
1459	616	5
433	1268	5
1883	5	5
2231	2081	5
1710	1168	5
2135	973	5
1466	346	5
1589	1857	5
1942	1797	5
1087	215	5
381	302	5
1320	1157	5
235	220	5
1867	286	5
303	2073	5
566	80	5
2186	1275	5
2270	2093	5
886	1409	5
1565	581	5
2074	522	5
891	472	5
1603	602	5
2112	1879	5
1363	1655	5
260	220	5
1730	1514	5
1730	282	5
1533	580	5
921	645	5
1459	2052	5
1459	2095	5
433	2155	5
2315	1245	5
1129	480	5
182	1159	5
1562	1744	5
446	1838	5
1562	1790	5
2287	508	5
2287	815	5
1125	298	5
2287	1856	5
2287	1180	5
1125	387	5
2033	237	5
1562	982	5
2287	3	5
2287	98	5
1125	1696	5
446	400	5
1562	1313	5
2033	1280	5
907	801	5
1082	1848	5
418	832	5
1082	2052	5
418	1233	5
418	773	5
1733	911	5
1082	708	5
1538	832	5
418	488	5
418	549	5
418	434	5
1733	1828	5
1082	1718	5
418	1325	5
418	1290	5
1513	262	5
741	225	5
1317	1584	5
1029	1411	5
69	267	5
1774	608	5
2214	1596	5
1462	1734	5
196	2057	5
2356	1717	5
2137	820	5
874	1587	5
909	1312	5
741	1450	5
946	94	5
1029	573	5
1329	1996	5
1774	999	5
2214	1945	5
1462	1737	5
196	297	5
2137	1086	5
1115	1633	5
1115	1669	5
271	1664	5
1513	382	5
909	2008	5
741	302	5
1317	365	5
946	866	5
1029	535	5
1777	801	5
1774	325	5
1727	217	5
1848	1278	5
1438	1272	5
874	571	5
909	534	5
1236	774	5
741	1329	5
1029	959	5
1777	2164	5
1777	2164	5
1774	1556	5
2085	373	5
2356	1647	5
1727	1091	5
1115	836	5
271	1974	5
1513	1182	5
909	1142	5
2143	2167	5
1236	1739	5
1317	231	5
1029	1493	5
1777	1037	5
1329	1462	5
1774	1321	5
1079	1641	5
2356	1827	5
2137	1795	5
1727	1552	5
1727	1561	5
1848	1278	5
1438	1392	5
271	244	5
1303	1659	5
1609	1560	5
1257	1229	5
1041	2039	5
404	1640	5
1065	264	5
1303	1494	5
2223	1646	5
1435	303	5
404	732	5
1065	338	5
665	1433	5
869	971	5
869	982	5
2304	2039	5
1609	348	5
1257	1552	5
1041	12	5
1225	1405	5
1435	609	5
1025	1593	5
1065	1900	5
1264	1209	5
869	1092	5
869	833	5
1303	387	5
1609	1577	5
2223	753	5
1257	1149	5
404	2156	5
2087	1790	5
1065	70	5
1264	1154	5
665	2238	5
869	1869	5
2304	2254	5
1041	747	5
1225	168	5
1025	75	5
1139	1391	5
981	794	5
1591	2155	5
467	1364	5
1993	913	5
842	79	5
324	1772	5
324	1487	5
324	1462	5
87	1957	5
650	943	5
707	2070	5
526	1410	5
298	2268	5
894	628	5
894	440	5
1014	357	5
424	1463	5
1030	205	5
1986	1636	5
686	1740	5
1679	1176	5
425	1818	5
2140	492	5
1918	2155	5
2049	602	5
795	1632	5
1889	221	5
1351	80	5
1346	94	5
330	219	5
312	916	5
321	1817	5
2165	1740	5
191	843	5
2023	1637	5
1941	797	5
1339	462	5
1023	2063	5
695	1170	5
201	608	5
1857	296	5
1751	1763	5
852	1064	5
852	551	5
2229	2106	5
2284	297	5
908	1238	5
1066	1186	5
1723	459	5
879	1806	5
1168	203	5
608	1349	5
2280	205	5
1913	1977	5
1472	819	5
1969	1205	5
500	2076	5
1511	1844	5
48	317	5
2257	1912	5
889	1963	5
337	1429	5
1687	1863	5
2312	881	5
50	134	5
636	2049	5
1623	159	5
1139	1560	5
2293	983	5
2293	1806	5
510	1250	5
406	880	5
277	216	5
842	1147	5
324	1838	5
87	1952	5
650	1555	5
707	1642	5
1724	710	5
526	2259	5
894	200	5
1148	1959	5
1945	2079	5
424	1406	5
1715	1643	5
1030	1505	5
1986	559	5
686	1319	5
115	935	5
2037	1824	5
649	220	5
425	461	5
2140	2132	5
1635	1454	5
205	578	5
1918	1611	5
1918	1237	5
1095	958	5
1095	2043	5
429	104	5
795	2198	5
321	1092	5
353	389	5
422	219	5
1805	261	5
1234	549	5
1023	1392	5
695	546	5
201	80	5
1739	21	5
1788	132	5
852	29	5
110	602	5
2229	1652	5
450	1790	5
908	79	5
2169	1152	5
879	72	5
1676	1552	5
503	271	5
1159	1202	5
1546	1372	5
1105	517	5
1105	1337	5
255	1820	5
542	983	5
2280	1260	5
1913	1955	5
2167	282	5
1472	2005	5
538	1392	5
1969	1895	5
816	1242	5
1511	1932	5
1511	1721	5
2236	1314	5
889	1387	5
1687	1126	5
2312	55	5
2312	1114	5
